HUMAN_TRANSCRIPTION,SYSTEM_TRANSCRIPTION,CENTURY,ImageID,TEXT_LINE_NUM
εἰς τὴν κάτω μου κοιλίαν καθείρπυσεν.,ειστην κατω μεκοιλλκλθειρπυς,14,69 Bodleian-Library-MS-Barocci-127_00139_fol-68r.jpg,8
ὦ δειλότατε θεῶν σὺ κἀνθρώπων. ἐγώ;,δ ώδελότατεσυδῶν κανῶν διοεω,14,69 Bodleian-Library-MS-Barocci-127_00139_fol-68r.jpg,9
πῶς δειλὸς ὅστις σπογγιὰν ᾔτησά σε;,πειδειλος ος τις σπογγιαυητήσασ,14,69 Bodleian-Library-MS-Barocci-127_00139_fol-68r.jpg,10
οὐκ ἕτερός γ᾽ αὔτ᾽ εἰργάσατ᾽ ἀνήρ.  ἀλλὰ τί;,αουνετρος αὐτειργασάαξανηρ κονμἁλω,14,69 Bodleian-Library-MS-Barocci-127_00139_fol-68r.jpg,11
" κατέκειτ᾽ ἂν ὀσφραινόμενος, εἴπερ δειλὸς ἦν·",ιο κατ έκείτὰν οσφραίνομενος ειἰ πρ δειλην,14,69 Bodleian-Library-MS-Barocci-127_00139_fol-68r.jpg,12
ἐγὼ δ᾽ ἀνέστην καὶ προσέτ᾽ ἀπεψησάμην.,Ἕτωδανεην κ προσιταπεμησαμη,14,69 Bodleian-Library-MS-Barocci-127_00139_fol-68r.jpg,13
" ἀνδρεῖά γ᾽, ὦ Πόσειδον. οἶμαι νὴ Δία.",ταν ανδὲεγα τὼ πόσειων δις οιμαινδαια,14,69 Bodleian-Library-MS-Barocci-127_00139_fol-68r.jpg,14
σὺ δ᾽ οὐκ ἔδεισας τὸν ψόφον τῶν ῥημάτων,συδουκεδεις τὸν ψοφοντωνρήματα,14,69 Bodleian-Library-MS-Barocci-127_00139_fol-68r.jpg,15
καὶ τὰς ἀπειλάς; οὐ μὰ Δί᾽ οὐδ᾽ ἐφρόντισα.,κτας ἀπερλδξαν ομαθικδεφρόν τιε,14,69 Bodleian-Library-MS-Barocci-127_00139_fol-68r.jpg,16
" ἴθι νυν, ἐπειδὴ ληματίας κἀνδρεῖος εἶ,",ς ιθιμω ἐπειδήλήματίας καδρειος εἰ,14,69 Bodleian-Library-MS-Barocci-127_00139_fol-68r.jpg,17
σὺ μὲν γενοῦ ᾽γὼ τὸ ῥόπαλον τουτὶ λαβών,συμ τν χγω τορο παλον τουτ ελαρβὢν,14,69 Bodleian-Library-MS-Barocci-127_00139_fol-68r.jpg,18
"καὶ τὴν λεοντῆν, εἴπερ ἀφοβόσπλαγχνος εἶ",κ τὴμλεοντὴν εἴ πραφοροπλαίχ ει,14,69 Bodleian-Library-MS-Barocci-127_00139_fol-68r.jpg,19
ἐγὼ δ᾽ ἔσομαί σοι σκευοφόρος ἐν τῷ μέρει.,ἔγω δεσομαισσκευοφόρ ἐνωμρει,14,70 Bodleian-Library-MS-Barocci-127_00140_fol-68v.jpg,1
φέρε δὴ ταχέως αὔτ᾽· οὐ γὰρ ἀλλὰ πειστέον.,ξαν φρεδὶ ταχεως αὐτουγαρ ἀλλπεισιόν,14,70 Bodleian-Library-MS-Barocci-127_00140_fol-68v.jpg,2
"καὶ βλέψον εἰς τὸν Ἡρακλειοξανθίαν,",ς κλεγόνεις τὸν ἠραἡλειθκ αθιαν,14,70 Bodleian-Library-MS-Barocci-127_00140_fol-68v.jpg,3
εἰ δειλὸς ἔσομαι καὶ κατὰ σὲ τὸ λῆμ᾽ ἔχων.,δει εσόμε  κατασε τολή μεχων,14,70 Bodleian-Library-MS-Barocci-127_00140_fol-68v.jpg,4
μὰ Δί᾽ ἀλλ᾽ ἀληθῶς οὑκ Μελίτης μαστιγίας.,ζομα δὲ ἀλλλλήθιοκ μέλι ττῆς μαστιγας,14,70 Bodleian-Library-MS-Barocci-127_00140_fol-68v.jpg,5
"φέρε νυν, ἐγὼ τὰ στρώματ᾽ αἴρωμαι ταδί.",φφενων εγωτ στρωμααβρωμεετασδι,14,70 Bodleian-Library-MS-Barocci-127_00140_fol-68v.jpg,6
ὦ φίλταθ᾽ ἥκεις Ἡράκλεις; δεῦρ᾽ εἴσιθι.,πο σροω φιλγαθηκεις ηρακλείς δευρείσιθι,14,70 Bodleian-Library-MS-Barocci-127_00140_fol-68v.jpg,7
"ἡ γὰρ θεός σ᾽ ὡς ἐπύθεθ᾽ ἥκοντ᾽, εὐθέως",κ αρθεος ὲ επυθεδηκόν τ ευθεξρ,14,70 Bodleian-Library-MS-Barocci-127_00140_fol-68v.jpg,8
"ἔπεττεν ἄρτους, ἧψε κατερικτῶν χύτρας",επεττιναρ τερ η ψεη ατερικ τα τνχυτρός,14,70 Bodleian-Library-MS-Barocci-127_00140_fol-68v.jpg,9
"ἔτνους δύ᾽ ἢ τρεῖς, βοῦν ἀπηνθράκιζ᾽ ὅλον,",εἐτνοδύη τρεις κουνἀπην ἐρληεόλ,14,70 Bodleian-Library-MS-Barocci-127_00140_fol-68v.jpg,10
"πλακοῦντας ὤπτα, κολλάβους. ἀλλ᾽ εἴσιθι.",πλακουντας ὢπτα ἡἀλλὰβοὺς ἀλλείσι,14,70 Bodleian-Library-MS-Barocci-127_00140_fol-68v.jpg,11
"κάλλιστ᾽, ἐπαινῶ. μὰ τὸν Ἀπόλλω οὐ μή σ᾽",ἀλλισε παιν αν μκα τὸν ἀπολλωμης,14,70 Bodleian-Library-MS-Barocci-127_00140_fol-68v.jpg,12
"ἐγὼ περιόψομἀπελθόντ᾽, ἐπεί τοι",ε πριὁψόμα ὑπελρον τι επειτ,14,70 Bodleian-Library-MS-Barocci-127_00140_fol-68v.jpg,13
"καὶ κρέα ἀνέβραττεν ὀρνίθεια, καὶ τραγήματα",κοε αν ερρα πεν ορνιθει ἐξαίἡμε,14,70 Bodleian-Library-MS-Barocci-127_00140_fol-68v.jpg,14
"ἔφρυγε, κᾦνον ἀνεκεράννυ γλυκύτατον.",φρυτε καὶνον ανεηραν νύλυκυτάτον,14,70 Bodleian-Library-MS-Barocci-127_00140_fol-68v.jpg,15
ἀλλ᾽ εἴσιθ᾽ ἅμ᾽ ἐμοί. πάνυ καλῶς.,ἀλλεισειθάμεμω ξαν πανυκαλῶς,14,70 Bodleian-Library-MS-Barocci-127_00140_fol-68v.jpg,16
ληρεῖς ἔχων· οὐ γάρ σ᾽ ἀφήσω. καὶ γὰρ αὐλητρίς τέ σοι,ληρεις ἔχων οὐ γαρσαφησυ θν κγ αὐλήρ τες,14,70 Bodleian-Library-MS-Barocci-127_00140_fol-68v.jpg,17
ἤδη ᾽νδον ἔσθ᾽ ὡραιοτάτη κὠρχηστρίδες,ἢ δὲν δθκεσθωραιότάτη καὶρχησριδυ,14,70 Bodleian-Library-MS-Barocci-127_00140_fol-68v.jpg,18
ἕτεραι δύ᾽ ἢ τρεῖς πῶς λέγεις; ὀρχηστρίδες,ετραι δυη τρεις ἐν παλετεις ἀρχήσρεσυ,14,70 Bodleian-Library-MS-Barocci-127_00140_fol-68v.jpg,19
"τό, Συνήγειρε καί συνεκάθισεν ἡμᾶς ",ενητειρε καὶ ενεκατοῖσεν ὁλσ,15,71 Bodleian-Library-MS-Barocci-59_00076_fol-42v.jpg,1
ὁ Θς ἐν τοῖς ἐπουρανίοις ἐν Χριστῷ Ἰησοῦ· κατά τήν,ὁθς ἐν τοις ἐ πρυννοις ἐνχω κατάτι,15,71 Bodleian-Library-MS-Barocci-59_00076_fol-42v.jpg,2
"ἀναλογοῦσαν ἑκάστῳ δύναμιν, τόν τοῦ",αν αεογουσαν ἐκα συν δυναμιν τὸν ο,15,71 Bodleian-Library-MS-Barocci-59_00076_fol-42v.jpg,3
Θῦ Λόγον γίνεσθαι φάσκων. Στροῦται,ρυλογον τειν εσθαίιφασκων. ὁρουτςν,15,71 Bodleian-Library-MS-Barocci-59_00076_fol-42v.jpg,4
τοίνυν τοῖς ἔτι πρός εὐσέβειαν εἰσα,τοι νντοις ἐα τιπρος ευσεφείαν εισαω,15,71 Bodleian-Library-MS-Barocci-59_00076_fol-42v.jpg,5
γομένοις  πρακτικῶς τάς ἐμπαθεῖς,τοανοις πραητίκι τας ὑπλλεῖς,15,71 Bodleian-Library-MS-Barocci-59_00076_fol-42v.jpg,6
αὐτῶν τῷ θείῳ φόβῶ προσηλῶν ἐνερ,αὐτῶν ταρεωφοξα προσηλῶν ἐνο,15,71 Bodleian-Library-MS-Barocci-59_00076_fol-42v.jpg,7
γείας. Ἀνίσταται δέ καί ἄνεισιν εἰς οὐ,ιείας ἀνισαταιδὲ καί ανεῖσιν εις αγν,15,71 Bodleian-Library-MS-Barocci-59_00076_fol-42v.jpg,8
"ρανούς, τοῖς ὅλον τόν παλαιόν ἀπε",ρανες τοῖς ὁλον τὴν παιαι ον εὐ πε,15,71 Bodleian-Library-MS-Barocci-59_00076_fol-42v.jpg,9
"κδυσαμένοις ἄνον, τόν φθειρόμενον","κδήσαμενοις ἁνον, τὸν φθειρουεω",15,71 Bodleian-Library-MS-Barocci-59_00076_fol-42v.jpg,10
κατά τάς ἐπιθυμίας τῆς ἀπάτης·,κατατας ἐπίδυίας τῆς αὶ πατῆς,15,71 Bodleian-Library-MS-Barocci-59_00076_fol-42v.jpg,11
"καί ὅλον τόν νέον ἐνδυσαμένοις, τόν",μηρλόντον νεαν ν δυσιμενοις τὸν,15,71 Bodleian-Library-MS-Barocci-59_00076_fol-42v.jpg,12
διά τοῦ πνς κατ᾿ εἰκόνα Θῦ κτιζό,ἀρατου τν ο κλατεικονα δθυκτιδο,15,71 Bodleian-Library-MS-Barocci-59_00076_fol-42v.jpg,13
"μενον, καί πρός τόν Πρα τῆς ἐν αὐτοῖς","δονον, κὶ προςτον πρα τῆς ἐν αὐτς",15,71 Bodleian-Library-MS-Barocci-59_00076_fol-42v.jpg,14
χάριτος γενομένοις· Ὑπεράνω πά,χαριτος τενοκενοις ὑπερανα παξ,15,71 Bodleian-Library-MS-Barocci-59_00076_fol-42v.jpg,15
σης Ἀρχῆς καί Ἐξουσίας καί Δυνάμεως,σης αρχής και εξήσίας μη δυνακε,15,71 Bodleian-Library-MS-Barocci-59_00076_fol-42v.jpg,16
"καί Κυριότητος, καί παντός ὀνόματος","κιαυριοτητος, κὶ παντος ονούλτπ",15,71 Bodleian-Library-MS-Barocci-59_00076_fol-42v.jpg,17
"ὀνομαζομένου, εἴτε ἐν τῷ αἰῶνι τού",ώνομαρομέν ο οτεόν τῷαιωννο,15,71 Bodleian-Library-MS-Barocci-59_00076_fol-42v.jpg,18
"τῳ, εἴτε ἐν τῷ μέλλοντι. Πάντα γάρ",τα. εὶτεν τω καργιοντι παντα γαρ,15,71 Bodleian-Library-MS-Barocci-59_00076_fol-42v.jpg,19
"τά μετά Θν, καί πράγματα καί ὀνόματα",τα μεταθὴ πρατηατα καιον ομλτα,15,71 Bodleian-Library-MS-Barocci-59_00076_fol-42v.jpg,20
"καί ἀξιώματα, ὑπό τόν ἐν",καξιῶματα οὐποματῷ των ἐν,15,71 Bodleian-Library-MS-Barocci-59_00076_fol-42v.jpg,21
τῷ Θεῷ διά τῆς χάριτος γενησόμενον ἔσται.,"ωθυ διατης χεριτος τενηραη ἐς,τ",15,72 Bodleian-Library-MS-Barocci-59_00077_fol-43r.jpg,1
Ὥσπερ πρό τῆς ἐμφανοῦς καί κατά,κὶ πὸρ προτης ἐαφανους και κατα,15,72 Bodleian-Library-MS-Barocci-59_00077_fol-43r.jpg,2
"σάρκα παρουσίας, νοητῶς ὁ τοῦ Θεοῦ","σάρ κα παρουσίας, νοὶ τῶς οτεδυ",15,72 Bodleian-Library-MS-Barocci-59_00077_fol-43r.jpg,3
Λόγος τοῖς πατριάρχαις καί προφήταις,ενος τοις πρριαρχαις καὶ προφότ,15,72 Bodleian-Library-MS-Barocci-59_00077_fol-43r.jpg,4
"ἐνεδήμει, προτυπῶν τά μυστήρια",ρν εδήμεὶ προ τυων ταμω σηρια,15,72 Bodleian-Library-MS-Barocci-59_00077_fol-43r.jpg,5
τῆς αὐτοῦ παρουσίας· οὕτω καί με,τῆς αὐ τοῦ παρουσίας οὐ τ καια,15,72 Bodleian-Library-MS-Barocci-59_00077_fol-43r.jpg,6
"τά ταύτην τήν ἐνδημίαν, οὐ μόνον",τα ταυταν την ἐνδκυιαν καλόνον,15,72 Bodleian-Library-MS-Barocci-59_00077_fol-43r.jpg,7
"ἐν τοῖς νηπίοις ἔτι παραγίνεται,",ν τοις νηπιοις ἐα τὶπαραγινεται,15,72 Bodleian-Library-MS-Barocci-59_00077_fol-43r.jpg,8
διατρέφων πνευματικῶς καί ἄγων πρός,ἀιατρεφων πνοκυς καί αγων πρ,15,72 Bodleian-Library-MS-Barocci-59_00077_fol-43r.jpg,9
ἡλικίαν τῆς κατά Θεόν τελειότητος·,ηλίήιαν τῆς κατα δντεγιειοτη τος ὑ,15,72 Bodleian-Library-MS-Barocci-59_00077_fol-43r.jpg,10
"ἀλλά καί ἐν τοῖς τελείοις, προδιαγρά","λγελα καιἐν τοις ταγειείοις, προ δίατ",15,72 Bodleian-Library-MS-Barocci-59_00077_fol-43r.jpg,11
φων αὐτοῖς κρυφίως τῆς μελλούσης,φων αὐτοῖς κρύφέως τῆς αεγηίου,15,72 Bodleian-Library-MS-Barocci-59_00077_fol-43r.jpg,12
αὐτοῦ παρουσίας ὡς ἐν εἰκόνι τούς,αν τοῦ παρουσίας ως ανεικονιτου,15,72 Bodleian-Library-MS-Barocci-59_00077_fol-43r.jpg,13
χαρακτῆρας.,"κὴν χάρακτορας,",15,72 Bodleian-Library-MS-Barocci-59_00077_fol-43r.jpg,14
" Ὥσπερ οἱ τοῦ νόμου καί τῶν προφητῶν λόγοι, πρό",ει κα πέροι τοῦ νομαι τ προφλουπ,15,72 Bodleian-Library-MS-Barocci-59_00077_fol-43r.jpg,15
δρομοι τυγχάνοντες τῆς κατά σάρκα,ἀρομοι τύῦτχωνοντες τῆς κατασ,15,72 Bodleian-Library-MS-Barocci-59_00077_fol-43r.jpg,16
"τοῦ Λόγου παρουσίας, τάς ψυχάς",κα τοῦ λογοῦ παρουσίας τας ἀκλ,15,72 Bodleian-Library-MS-Barocci-59_00077_fol-43r.jpg,17
εἰς Χν ἐπαιδαγώγουν· οὕτω καί αὐ,ις χν α παιδαγω γουνδου τω καιαυ,15,72 Bodleian-Library-MS-Barocci-59_00077_fol-43r.jpg,18
τός ὁ δεδοξασμένος τοῦ Θεοῦ Λόγος σαρ,τος οδεδεξασμη του δυλόγος σαρ,15,72 Bodleian-Library-MS-Barocci-59_00077_fol-43r.jpg,19
"κωθείς, πρόδρομος τῆς πνευματικῆς αὐ",καθεις προθρομος ἰῆς πν εκης αν,15,72 Bodleian-Library-MS-Barocci-59_00077_fol-43r.jpg,20
τοῦ παρουσίας γεγένηται· παιδαγωγῶν,επαρουσίας τεγενητὑ παιδαγωτ,15,72 Bodleian-Library-MS-Barocci-59_00077_fol-43r.jpg,21
"τάς ψυχάς διά τῶν οἰκείων λόγων, πρός",τας ἀψχης διατων οικείλον πρ,15,73 Bodleian-Library-MS-Barocci-59_00078_fol-43v.jpg,1
ὑποδοχήν τῆς ἐμφανοῦς αὐτοῦ θε,εὑπο δὲ χων της κ μαφαγύους αὐτοῦ θε,15,73 Bodleian-Library-MS-Barocci-59_00078_fol-43v.jpg,2
"ϊκῆς παρουσίας· ἥν ἀεί μέν ποιεῖται,",τκῆς παρουσίας  ην ὐιμαν ποιρι,15,73 Bodleian-Library-MS-Barocci-59_00078_fol-43v.jpg,3
μεταβάλλων ἀπό τῆς σαρκός πρός,μέπαφαγλῶν ἀποτῆς σαρκος προς,15,73 Bodleian-Library-MS-Barocci-59_00078_fol-43v.jpg,4
τό πνα διά τῶν ἀρετῶν τούς ἀξίους·,ω πνα δια τῶν δρετων τοὺς αξρι,15,73 Bodleian-Library-MS-Barocci-59_00078_fol-43v.jpg,5
"ποιήσει δέ καί ἐπί τέλει τοῦ αἰῶνος, ἐ",ποιησει δὲ κιαὐὶ τλειὶ του ανωνος ε,15,73 Bodleian-Library-MS-Barocci-59_00078_fol-43v.jpg,6
μφανῶς ἀποκαλύπτων τά τέως πᾶσιν,ρὐφανως ἀποκεύπτων τα τε πάσι,15,73 Bodleian-Library-MS-Barocci-59_00078_fol-43v.jpg,7
ἀπόῤῥητα.,κπαρέη τάσ,15,73 Bodleian-Library-MS-Barocci-59_00078_fol-43v.jpg,8
" Ὅσον ἐγώ εἰμι ἀτελής καί ἀνυπότακτος, μή ὑπα",φσον εγω ειμι ατεη κεαίὑποικ νὑπ,15,73 Bodleian-Library-MS-Barocci-59_00078_fol-43v.jpg,9
Κούων τοῦ Θεοῦ διά τῆς ἐργασίας τῶν,κούὢν τοῦ δυ δξατῆς ἐρίασίας τν,15,73 Bodleian-Library-MS-Barocci-59_00078_fol-43v.jpg,10
ἐντολῶν· μήτε γινόμενος κατά,ἐἢ τολῶν. εγητεγινοςθνος κατα,15,73 Bodleian-Library-MS-Barocci-59_00078_fol-43v.jpg,11
τήν γνῶσιν τέλειος ταῖς φρεσίν· ἀ,την τνωσιν τεῷεἰος ταις φρεσιν α,15,73 Bodleian-Library-MS-Barocci-59_00078_fol-43v.jpg,12
τελής καί ἀνυπόκτατος τό κατ᾿ ἐμέ,τεῆς καίαν ὑποτάκτος τοκατε,15,73 Bodleian-Library-MS-Barocci-59_00078_fol-43v.jpg,13
καί Χς νομίζεται δι᾿ ἐμέ· μειῶ γάρ αὐτόν,καχωνοσιξυτίαιεκς κιγαρ αὐτ,15,73 Bodleian-Library-MS-Barocci-59_00078_fol-43v.jpg,14
"καί κολοβῶ, μή συναυξάνων αὐτῷ κα",μενκόλόφω αὐτί δυναὐξαν ὢν αὐτκ,15,73 Bodleian-Library-MS-Barocci-59_00078_fol-43v.jpg,15
"τά πνα, ὡς σῶμα Χριστοῦ τυγχάνων καί",τ πνα ὡ ς συ μαη τυτχάνην οάαις,15,73 Bodleian-Library-MS-Barocci-59_00078_fol-43v.jpg,16
μέλη ἐκ μέρους.,ἀαλὶη βη ἡμερους μυ,15,73 Bodleian-Library-MS-Barocci-59_00078_fol-43v.jpg,17
" Ἀνατέλλει ὁ ἥλιος, καί δύνει ὁ ἥλιος, φησίν",νατειλιο ηλίος καὶ δυνοηλιςφη,15,73 Bodleian-Library-MS-Barocci-59_00078_fol-43v.jpg,18
"ἡ Γραφή. Οὐκοῦν καί ὁ Λόγος, ποτέ",καγραφη οὐ άδυνκαίὅλόγος πότε,15,73 Bodleian-Library-MS-Barocci-59_00078_fol-43v.jpg,19
"μέν νομίζεται ἄνω, ποτέ δέ κάτω,",καῦ νομίη κόιανἴ ποτεδ κατ,15,73 Bodleian-Library-MS-Barocci-59_00078_fol-43v.jpg,20
"κατά τήν ἀξίαν δηλονότι, καί αὐτόν",κατα την αριαν δλονοτι και αὐτ,15,73 Bodleian-Library-MS-Barocci-59_00078_fol-43v.jpg,21
"τόν λόγον ἤ τόν τρόπον, τῶν μετερχομένων",τλο ητῶν τροτι τῶν ετεν χρρη,15,74 Bodleian-Library-MS-Barocci-59_00079_fol-44r.jpg,1
"τήν ἀρετήν, καί περί τήν θείαν",την αρεστην καὶ περι τν θειαν γνωσι,15,74 Bodleian-Library-MS-Barocci-59_00079_fol-44r.jpg,2
"κινουμένων γνῶσιν. Μακάριος δέ, ὁ κρατῶν",κιν εσ θνὢν ὁὐλκαριος δ οηρατο,15,74 Bodleian-Library-MS-Barocci-59_00079_fol-44r.jpg,3
"ἄδυτον ἐν ἑαυτῷ, κατά τόν τοῦ Ναυῆ",ἀδυύ τον ῶν εαὐτῦ κατατον τοῦναὐ,15,74 Bodleian-Library-MS-Barocci-59_00079_fol-44r.jpg,4
"Ἰησοῦν, τόν τῆς δικαιοσύνης ἥλιον·",τησουν τὸν τῆς δικαιοξύνης ηλίον,15,74 Bodleian-Library-MS-Barocci-59_00079_fol-44r.jpg,5
ὅλον τό μέτρον τῆς κατά τήν παροῦ,ὁλον το μετρον τῆς κατα την παρ,15,74 Bodleian-Library-MS-Barocci-59_00079_fol-44r.jpg,6
